SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR
2024-08-26 16:05:00,0.40284,0.0,8.2,25.68,115.169,0.0,209.4,297.825,31.65,88.3917,61.17,97.2684,0.0,0.0,16.899,112.356,567.305,30.6872,0,54.09,536.553,62.551,15.553,41.5,86.3273,36.668,11.047,35.6525,0.0,11.78,18.71,451.863,40.12,43.2538,11.532,8.31,33.8812,25.858,1.52,796.124,0.0,0.0,0.0,27.862,-4.8,0.0,13.4,2.38533,47.4378,47.007,33.59,561.92,0.2175,945.4,421.0,,36.04,292.46,41.2,0.0,70.1,0.0,64.67,0.0,46.907,65.576,,90.2829,76.905,0.7,0.0,0.87599,-0.2445,0.0
2024-08-26 16:10:00,0.40284,0.0,8.2,25.68,109.433,0.0,209.4,291.5,29.26,87.3718,59.16,91.4888,0.0,0.0,15.999,110.632,577.352,30.507,0,53.0,548.488,59.646,15.465,41.0,85.4835,36.146,11.405,35.9725,0.0,13.17,17.22,468.464,38.53,32.8991,11.431,7.33,33.3188,31.1286,0.0,804.257,0.0,0.0,0.0,32.489,-5.0,0.0,13.2,36.164,48.128,44.702,31.05,546.013,0.2175,993.7,433.563,,33.23,285.923,40.0,0.0,65.9,0.0,59.68,0.0,23.153,64.4851,,81.9828,72.6589,1.1,0.0,0.87301,-0.24079,0.0
2024-08-26 16:15:00,0.40284,0.0,8.2,25.68,98.7133,0.0,209.4,287.1,27.23,86.2863,40.73,85.8326,0.0,0.0,15.432,108.802,571.941,28.6249,0,50.43,539.636,55.992,15.331,40.3,84.3776,35.558,10.102,43.0725,0.0,13.72,17.43,487.397,39.66,37.4866,11.431,6.62,32.4938,46.3442,17.12,807.217,0.0,0.0,0.0,29.62,-4.8,0.0,13.2,48.5575,52.7974,42.344,28.58,523.928,0.2175,1054.5,436.75,,30.77,276.352,39.9,0.0,64.5,0.0,54.66,0.0,32.564,60.8315,,74.7969,63.6932,2.5,0.0,0.87236,-0.24498,0.0
2024-08-26 16:20:00,0.40284,0.0,8.1,24.64,94.8968,0.0,210.4,306.075,24.7,84.8445,50.81,70.7104,5.03,0.0,14.274,106.479,581.239,28.5553,0,47.54,546.369,51.298,15.557,39.5,82.4771,34.86,7.723,42.8325,0.0,13.61,14.17,503.343,42.71,39.0594,11.225,6.33,32.85,46.4691,18.29,816.373,0.0,0.0,0.0,35.713,-5.0,0.0,11.1,34.0481,52.1646,39.956,26.0,524.504,0.2175,1083.2,441.812,,28.33,263.847,40.4,0.0,57.4,0.0,50.06,0.0,55.403,51.8795,,69.2294,55.8927,2.4,0.0,0.86644,-0.24693,0.0
2024-08-26 16:25:00,0.40284,0.0,7.9,24.64,86.6215,0.0,210.5,322.575,22.03,83.3167,40.89,66.2386,28.54,0.0,13.302,104.506,574.175,26.2779,0,44.71,553.239,45.674,14.99,38.6,80.7977,34.1,7.836,42.92,0.0,12.95,18.25,500.708,41.94,30.4087,11.124,5.84,34.6312,45.1686,18.55,827.542,0.0,0.0,0.0,32.893,-5.0,0.0,12.3,46.2932,50.8437,37.52,22.74,565.342,0.2175,1143.1,440.125,,25.45,251.723,39.6,0.0,52.4,0.0,45.28,0.0,46.802,51.4505,,62.9903,52.4518,1.6,0.0,0.86595,-0.23163,0.0
2024-08-26 16:30:00,0.40284,0.0,7.9,24.64,79.0733,0.0,210.8,340.725,19.69,81.8872,36.76,58.0982,32.35,0.0,12.377,102.01,580.722,23.6339,0,41.16,556.09,40.605,15.586,37.6,78.8849,33.19,9.233,43.1275,0.0,13.36,18.08,501.917,40.12,29.7533,10.921,5.55,33.7875,43.3664,10.22,823.163,0.0,81.8399963379,0.0,29.808,-5.2,0.0,12.3,46.9389,49.3978,35.039,19.83,619.651,0.2175,1161.8,440.312,,23.0,243.925,37.6,0.0,46.3,0.0,42.09,0.0,49.874,48.0624,,57.6265,48.0019,2.6,0.0,0.88545,-0.25463,0.0
2024-08-26 16:35:00,0.40284,0.0,7.8,24.64,71.0388,0.0,209.7,356.675,17.05,79.9089,35.82,53.6479,27.97,0.0,11.394,98.899,578.271,21.1272,0,37.86,589.723,36.348,15.471,36.1,75.8006,32.018,8.788,42.8275,0.0,13.05,15.73,501.463,38.02,30.0155,10.681,4.61,33.525,44.5645,6.99,831.144,0.0,31.9899997711,0.0,25.55,-5.0,0.0,12.3,43.8065,46.2152,32.579,17.46,665.718,0.2175,1227.3,440.312,,20.05,211.574,35.4,0.0,41.5,0.0,36.38,0.0,42.799,42.996,,51.3093,42.3906,2.1,0.0,-0.01213,-0.23577,0.0
2024-08-26 16:40:00,42.8722,0.0,7.4,24.64,61.6101,0.0,209.8,378.675,14.74,75.9398,37.09,44.4707,32.01,0.0,10.097,93.84,582.879,17.0732,0,33.15,653.837,31.241,15.93,34.0,73.9451,30.018,8.046,43.265,0.0,10.93,16.15,501.799,35.17,15.2044,10.479,3.35,33.7125,45.482,9.74,838.407,0.0,0.0,0.0,18.695,-5.0,0.0,12.3,40.6864,43.2906,28.84,15.16,687.79,0.2175,1251.3,442.562,,17.41,192.35,32.9,0.0,34.4,76.59,30.87,0.0,37.111,37.0174,,44.346,35.7839,0.7,0.0,0.14597,-0.2338,0.0
2024-08-26 16:45:00,81.0011,0.0,7.2,25.72,52.8832,0.0,209.8,388.85,12.22,68.862,8.38,38.7207,26.61,0.0,10.014,86.322,584.492,12.1318,0,28.93,676.86,25.428,15.972,31.0,72.745,27.619,7.788,43.235,0.0,12.05,14.79,505.542,38.95,11.4033,9.895,3.41,34.7063,51.1857,6.59,849.714,0.0,2.74000000954,0.0,18.012,-5.2,0.0,11.1,36.813,39.4363,25.482,13.4,643.492,0.2175,1252.7,441.437,,15.31,167.87,30.1,0.0,28.3,112.32,25.5,0.0,35.347,33.5212,,37.7769,29.3597,0.8,0.0,0.36883,-0.24389,0.0
2024-08-26 16:50:00,118.717,0.0,6.6,27.92,43.8489,0.0,209.8,393.525,10.04,62.3718,35.52,33.863,25.76,2.07,8.803,79.457,578.219,12.6766,0,26.39,712.277,21.184,16.391,27.9,68.0755,25.219,7.304,42.965,0.0,11.06,20.22,533.154,36.83,28.7048,9.232,2.42,33.2625,48.8796,8.42,846.876,0.0,0.0,0.0,15.183,-5.0,0.0,12.4,34.3682,35.9137,24.998,10.1,677.844,0.2175,1280.8,438.438,,13.22,139.585,27.9,0.0,22.5,155.43,21.98,0.0,44.649,29.5678,,29.5478,24.085,0.8,-0.20035,-0.69608,-0.22615,0.0
2024-08-26 16:55:00,120.389,0.0,6.0,27.92,34.495,0.0,209.8,391.6,7.8,55.6503,24.84,28.5488,25.25,9.0225,7.898,71.937,585.398,10.9123,0,19.71,732.156,17.587,16.627,24.8,62.5152,22.903,6.642,43.1225,0.0,9.96,17.35,580.018,33.1,23.593,8.568,2.06,33.2063,40.6733,4.36,840.849,0.0,33.8499984741,0.0,12.033,-5.0,0.0,11.3,31.648,31.9969,22.451,7.95,735.934,0.2175,1284.9,441.25,,11.17,119.763,25.1,0.0,18.1,153.9,17.38,0.0,39.427,25.3205,,23.6556,20.7724,1.9,0.0,0.0,-0.23788,0.0
2024-08-26 17:00:00,118.838,0.0,5.6,27.92,26.9011,0.0,208.8,391.875,5.72,48.8837,7.1,23.4192,24.56,22.905,7.027,65.069,578.459,8.96973,0,19.87,788.949,14.532,16.795,21.8,55.935,20.852,5.94,43.1225,0.0,9.39,17.73,607.848,30.69,12.3863,7.771,1.47,32.85,27.4657,8.09,844.877,0.0,89.6399993896,0.0,9.701,-5.2,0.0,11.8,27.6633,28.4959,20.0,5.84,786.923,0.2175,1295.4,440.875,,9.97,92.504,22.4,0.0,13.316,155.07,13.65,0.0,32.197,20.7661,,11.5635,18.0968,1.2,0.0,-0.07964,-0.22997,0.0
2024-08-26 17:05:00,120.328,0.0,4.9,27.92,21.5845,0.0,208.9,395.175,4.06,38.2833,5.01,18.58,27.27,31.8375,6.084,56.744,587.773,6.72154,0,17.58,855.654,12.44,15.111,17.8,41.3389,11.953,5.067,43.185,0.0,8.09,17.91,655.149,28.15,17.3015,7.081,1.04,34.2188,23.4926,4.41,848.753,0.0,222.990005493,0.0,7.308,-5.2,0.0,12.9,24.2178,24.7163,17.559,4.07,800.1,0.2175,1307.2,443.312,,7.21,68.59,18.1,40.16,9.623,155.25,5.36,0.0,29.39,16.8562,,13.4693,15.1757,1.4,18.1492,0.06421,-0.2194,0.0
2024-08-26 17:10:00,187.502,0.0,4.3,27.92,16.658,0.0,209.1,392.7,2.94,35.5881,4.34,14.0784,26.86,40.86,5.391,27.44,585.187,5.21011,0,13.97,910.15,10.518,14.884,15.5,44.1385,6.719,4.56,43.05,0.0,7.65,22.13,680.88,25.93,12.3208,6.332,0.67,34.7437,27.264,7.45,881.194,0.0,14.1300001144,0.0,5.027,-5.2,0.0,12.7,20.843,20.3561,15.128,2.34,811.085,0.2175,1324.8,440.875,,5.33,45.992,15.8,224.07,6.09,156.78,6.38,0.0,25.111,12.7546,,9.36042,11.9766,2.9,0.0,0.0,-0.2177,0.0
2024-08-26 17:15:00,241.553,0.0,3.7,34.04,11.0576,0.0,209.5,389.4,1.56,25.2457,3.8,10.1097,24.27,40.86,4.454,44.44,579.112,3.58054,0,10.8,916.091,8.079,16.103,12.4,36.2824,14.059,4.094,42.8375,0.0,6.54,16.28,699.243,23.29,10.4202,5.602,0.42,32.8313,25.8038,5.69,867.888,0.0,0.0,0.0,3.207,-5.0,0.0,11.4,13.8323,16.8939,12.763,1.52,815.327,0.2175,1314.5,436.188,,3.54,33.497,13.7,281.88,3.13,157.41,4.35,0.0,33.098,9.33193,,5.8585,9.59958,6.0,43.8138,-0.62208,-0.20983,0.0
2024-08-26 17:20:00,292.532,0.0,2.9,47.68,7.10007,0.0,209.5,392.975,0.84,22.2515,2.85,4.33072,21.92,40.86,3.275,31.441,591.806,1.88742,0,8.66,921.594,4.195,15.642,5.7,28.0832,6.017,3.347,42.915,0.0,5.76,19.39,702.768,22.01,5.8327,4.771,0.27,32.1938,39.721,3.73,857.527,0.0,24.3500003815,0.0,2.082,-5.0,0.0,14.0,14.126,12.5097,10.499,0.86,819.955,0.2175,1323.2,440.125,,1.96,9.686,7.3,261.48,0.0,156.24,2.6,0.0,49.107,6.07333,,3.77355,6.71209,8.5,38.9684,0.0,-0.22116,0.0
2024-08-26 17:25:00,310.63,0.0,2.5,55.88,4.101,0.0,209.5,394.075,0.44,17.7173,2.58,2.70857,20.76,40.86,2.208,12.177,598.384,0.57699,0,6.01,928.307,2.943,15.551,4.7,19.7448,5.614,2.275,43.2275,0.0,4.45,20.7,706.629,17.58,3.11296,3.968,0.18,33.0375,40.3804,4.33,834.119,0.0,97.0699996948,0.0,1.065,-5.2,0.0,12.9,8.37601,9.83194,8.36,0.37,826.376,0.2175,1330.1,442.562,,0.71,6.64,4.3,286.78,0.0,156.24,2.07,0.0,49.665,0.56909,,2.18518,4.46348,8.7,50.0026,6.03257,-0.21611,0.0
2024-08-26 17:30:00,306.038,0.0,1.7,64.76,0.0,0.0,209.5,389.95,0.16,11.4596,2.64,0.84585,14.48,41.8725,1.16,19.896,592.433,0.0,0,3.97,984.341,0.0,15.92,3.8,13.1712,6.33,1.726,42.9475,0.0,3.36,19.53,699.243,14.92,2.03981,3.206,0.12,33.4875,37.974,1.38,830.03,0.0,31.7800006866,0.0,0.611,-5.1,0.0,12.9,7.35573,6.81062,5.879,0.03,830.593,0.2175,1317.5,438.438,,0.32,3.501,4.6,284.43,0.0,158.4,0.73,0.0,51.843,0.0,,0.4135,2.09947,8.9,-0.88327,98.9275,-0.22475,0.0
2024-08-26 17:35:00,309.764,0.0,1.3,57.56,0.0,0.0,209.6,394.35,0.0,7.31264,1.75,0.44227,11.29,41.8725,1.737,17.973,598.864,0.0,0,0.92,1031.21,0.0,16.077,4.2,8.14285,5.586,1.431,42.895,2.01,3.26,18.09,703.658,12.61,0.0,2.516,0.05,33.975,33.3496,1.32,827.802,0.0,0.0,0.0,0.248,-5.1,0.0,11.5,4.56453,1.50349,4.105,0.0,806.919,0.2175,1322.0,440.688,,0.0,0.0,4.3,452.11,0.0,157.77,0.18,0.0,47.842,0.0,,0.0,1.28242,14.3,0.0,0.0,-0.21691,0.0
2024-08-26 17:40:00,307.397,0.0,0.9,56.44,0.0,0.0,209.6,391.325,0.0,3.84371,2.16,0.0,8.92,41.8725,1.644,12.314,599.959,0.0,0,0.61,1029.95,0.0,15.403,2.8,4.54502,3.746,0.936,42.915,2.01,2.46,16.03,700.687,11.19,0.0,1.846,0.01,33.225,31.1654,0.42,827.375,0.0,0.0,0.0,0.01,-5.1,0.0,12.8,0.0,0.90125,2.447,0.0,825.633,0.2175,1320.8,439.375,,0.0,0.0,2.8,507.44,0.0,158.4,0.0,0.0,39.418,0.0,,0.0,0.0,17.8,19.9727,17.8721,-0.22824,0.0
2024-08-26 17:45:00,307.558,0.0,0.5,56.44,0.0,0.0,208.6,389.95,0.0,2.46349,0.46,0.0,5.82,41.8725,0.984,7.018,592.441,0.0,0,0.46,1031.54,0.0,15.348,0.0,2.19584,2.046,0.386,42.8925,2.01,0.86,20.44,702.114,7.52,0.0,1.229,0.0,32.7937,28.6556,0.21,834.394,0.0,30.6000003815,0.0,0.0,-5.1,0.0,12.7,0.0,0.11582,0.0,0.0,818.058,0.2175,1318.0,439.562,,0.0,0.0,0.0,513.13,0.0,158.13,0.0,0.0,37.012,0.0,,0.0,0.0,21.7,42.8721,-0.10362,-0.21142,0.0
2024-08-26 17:50:00,309.351,0.0,0.2,56.44,0.0,0.0,209.6,392.975,0.0,0.0,0.0,0.0,2.58,41.8725,0.545,2.675,602.23,0.0,0,0.24,1030.87,0.0,15.785,0.0,0.0,0.0,0.378,43.1125,2.01,0.69,19.26,706.73,5.32,0.0,0.701,0.0,33.525,25.7874,0.1,839.994,0.0,80.1500015259,0.0,0.0,-5.1,0.0,12.7,0.0,0.0,0.0,0.0,824.261,0.2175,1324.1,441.812,,0.0,0.0,0.0,511.25,0.0,157.14,0.0,0.0,43.847,0.0,,0.0,0.0,22.3,27.9652,36.27,-0.21195,0.0
2024-08-26 17:55:00,307.397,0.0,0.0,59.8,0.0,0.0,209.6,388.575,0.0,0.0,0.0,0.0,0.0,41.8725,0.222,0.0,596.938,0.0,0,0.0,1030.06,0.0,16.396,0.0,0.0,0.0,0.254,42.9375,2.01,0.64,19.99,701.56,3.35,0.0,0.349,0.0,33.6562,22.8372,0.0,841.627,0.0,0.0,0.0,0.0,-5.2,0.0,12.6,0.0,0.0,0.0,0.0,819.48,0.2175,1321.3,439.375,,0.0,0.0,0.0,566.8,0.0,157.5,0.0,0.0,37.862,0.0,,0.0,0.0,24.5,29.6593,49.7111,-0.2312,0.0
2024-08-26 18:00:00,305.131,0.0,0.0,59.8,0.0,0.0,209.8,390.5,0.0,0.0,0.0,0.0,0.0,41.8725,0.097,0.0,595.068,0.0,0,0.0,1030.24,0.0,16.972,0.0,0.0,0.0,0.152,42.885,2.01,0.4,23.97,701.224,1.76,0.0,0.148,0.0,33.9375,30.0554,0.0,834.699,0.0,37.9399986267,0.0,0.0,-5.3,0.0,12.4,0.0,0.0,0.0,0.0,813.635,0.2175,1312.7,438.625,,0.0,0.0,0.0,567.79,0.0,158.04,0.0,0.0,48.035,0.0,,0.0,0.0,25.2,22.1332,49.452,-0.20363,0.0
2024-08-26 18:05:00,308.777,0.0,0.0,56.08,0.0,0.0,208.7,389.125,0.0,0.0,0.0,0.0,0.0,41.8725,0.04,0.0,597.145,0.0,0,0.0,1029.94,0.0,17.593,0.0,0.0,0.0,0.052,42.865,2.01,0.12,23.3,700.351,0.8,0.0,0.148,0.0,31.0687,33.1459,0.0,840.177,0.0,81.3799972534,0.0,0.0,-5.2,0.0,12.4,0.0,0.0,0.0,0.0,818.557,0.2175,1317.1,439.188,,0.0,0.0,0.0,511.84,0.0,157.95,0.0,0.0,44.554,0.0,,0.0,0.0,27.8,8.13443,-0.44219,-0.24747,0.0
2024-08-26 18:10:00,308.374,0.0,0.0,56.08,0.0,0.0,209.7,391.05,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,595.318,0.0,0,0.0,1029.78,0.0,15.622,0.0,0.0,0.0,-0.049,42.82,2.01,0.0,24.0,699.579,0.0,0.0,0.047,0.0,32.85,37.0975,0.0,831.189,0.0,98.1500015259,0.0,0.0,-5.0,0.0,13.6,0.0,0.0,0.0,0.0,815.391,0.2175,1314.3,439.375,,0.0,0.0,0.0,511.19,0.0,157.86,0.0,0.0,42.619,0.0,,0.0,0.0,26.7,28.0096,-0.21114,-0.23598,0.0
2024-08-26 18:15:00,310.61,0.0,0.0,56.08,0.0,0.0,209.6,392.425,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,595.685,0.0,0,0.0,1030.57,0.0,15.633,0.0,0.0,0.0,-0.049,42.7875,2.01,0.0,22.63,703.205,0.0,0.0,0.047,0.0,32.1,35.754,0.0,833.066,0.0,97.2600021362,0.0,0.0,-5.6,0.0,12.7,0.0,0.0,0.0,0.0,802.881,0.2175,1315.4,439.188,,0.0,0.0,0.0,458.68,0.0,157.5,0.0,0.0,42.09,0.0,,0.0,0.0,27.8,49.1697,-0.57001,-0.24027,0.0
2024-08-26 18:20:00,309.613,0.0,0.0,56.08,0.0,0.0,209.6,391.325,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,596.847,0.0,0,0.0,1029.25,0.0,15.687,0.0,0.0,0.0,-0.049,42.9675,2.01,0.0,25.2,699.797,0.0,0.0,0.047,0.0,30.8625,32.8243,0.0,834.256,0.0,93.7799987793,0.0,0.0,-5.4,0.0,12.7,0.0,0.0,0.0,0.0,824.044,0.2175,1319.1,440.688,,0.0,0.0,0.0,456.71,0.0,157.32,0.0,0.0,43.775,0.0,,0.0,0.0,26.8,44.9041,0.0,-0.23006,0.0
2024-08-26 18:25:00,309.069,0.0,0.0,56.08,0.0,0.0,209.6,391.325,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,596.449,0.0,0,0.0,1028.86,0.0,15.438,0.0,0.0,0.0,-0.049,42.925,2.01,0.0,26.05,700.351,0.0,0.0,0.047,0.0,31.9875,28.8481,0.0,828.733,0.0,31.3700008392,0.0,0.0,-5.4,0.0,11.4,0.0,0.0,0.0,0.0,816.507,0.2175,1315.6,439.562,,0.0,0.0,0.0,510.25,0.0,158.22,0.0,0.0,42.631,0.0,,0.0,0.0,24.9,38.452,84.9392,-0.22029,0.0
2024-08-26 18:30:00,307.468,0.0,0.0,56.08,0.0,0.0,209.6,389.95,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,592.823,0.0,0,0.0,1030.89,0.0,16.085,0.0,0.0,0.0,-0.049,42.645,2.01,0.0,25.32,701.459,0.0,0.0,0.047,0.0,30.8062,30.9258,0.0,826.856,0.0,24.6200008392,0.0,0.0,-5.4,0.0,11.7,0.0,0.0,0.0,0.0,814.571,0.2175,1315.0,438.438,,0.0,0.0,0.0,505.94,0.0,157.23,0.0,0.0,47.971,0.0,,0.0,0.0,21.8,49.2233,2.27939,-0.23234,0.0
2024-08-26 18:35:00,312.553,0.0,0.0,56.08,0.0,0.0,209.6,392.975,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,605.49,0.0,0,0.0,1031.28,0.0,16.037,0.0,0.0,0.0,-0.049,43.075,2.01,0.0,26.55,705.857,0.0,0.0,0.047,0.0,31.125,32.041,0.0,828.183,0.0,73.0599975586,0.0,0.0,-5.5,0.0,11.7,0.0,0.0,0.0,0.0,812.802,0.2175,1320.3,442.562,,0.0,0.0,0.0,463.8,0.0,157.5,0.0,0.0,39.162,0.0,,0.0,0.0,18.6,50.0011,0.04817,-0.2302,0.0
2024-08-26 18:40:00,311.325,0.0,0.0,56.08,0.0,0.0,209.5,391.875,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,603.518,0.0,0,0.0,1031.02,0.0,15.666,0.0,0.0,0.0,-0.049,43.0725,2.01,0.0,24.85,705.085,0.0,0.0,0.047,0.0,29.175,25.3297,0.0,819.699,0.0,87.2900009155,0.0,0.0,-5.5,0.0,11.7,0.0,0.0,0.0,0.0,821.8,0.2175,1319.6,441.437,,0.0,0.0,0.0,455.55,0.0,157.41,0.0,0.0,36.797,0.0,,0.0,0.0,18.1,49.5591,-0.16823,-0.23353,0.0
2024-08-26 18:45:00,313.46,0.0,0.0,56.08,0.0,0.0,209.5,394.075,0.0,0.0,0.0,0.0,0.0,41.8725,0.0,0.0,611.352,0.0,0,0.0,1029.2,0.0,15.427,0.0,0.0,0.0,-0.049,43.1525,2.01,0.0,24.48,704.648,0.0,0.0,0.047,0.0,29.325,21.3842,0.0,821.149,0.0,76.5500030518,0.0,0.0,-5.5,0.0,11.7,0.0,0.0,0.0,0.0,803.189,0.2175,1323.6,441.625,,0.0,0.0,0.0,453.52,0.0,157.95,0.0,0.0,33.318,0.0,,0.0,0.0,18.5,50.0085,0.0,-0.22485,0.0
2024-08-26 18:50:00,313.389,0.0,0.0,56.08,0.0,0.0,209.5,393.525,0.0,0.0,0.0,0.0,1.44,41.8725,0.0,0.0,607.03,0.0,0,0.0,1029.42,0.0,15.988,0.0,0.0,0.0,-0.049,43.105,2.01,0.0,26.09,702.449,0.0,0.0,0.047,0.0,29.55,19.8523,0.0,815.579,0.0,22.7199993134,0.0,0.0,-5.3,0.0,11.7,0.0,0.0,0.0,0.0,822.71,0.2175,1319.5,441.625,,0.0,0.0,0.0,489.28,0.0,157.14,0.0,0.0,28.37,0.0,,0.0,0.0,17.6,28.6537,-0.30386,-0.23063,0.0
2024-08-26 18:55:00,313.44,0.0,0.0,56.08,0.0,0.0,209.4,392.7,0.0,0.0,0.0,0.0,11.7,41.8725,0.0,0.0,606.466,0.0,0,0.0,970.512,0.0,16.113,0.0,0.0,0.0,-0.049,43.0,2.01,0.0,27.1,705.521,0.0,0.0,0.047,0.0,29.3625,20.2742,0.0,814.877,0.0,97.4000015259,0.0,0.0,-5.5,0.0,11.7,0.0,0.0,0.0,0.0,821.057,0.2175,1322.5,441.25,,0.0,0.0,0.0,475.36,0.0,157.14,0.0,0.0,23.952,0.0,,0.0,0.0,17.9,38.9548,0.0151,-0.22666,0.0
2024-08-26 19:00:00,311.295,0.0,0.0,56.08,0.0,0.0,209.4,389.675,0.0,0.0,0.0,0.0,19.46,40.7475,0.0,0.0,600.856,0.0,0,0.0,951.556,0.0,15.953,0.0,0.0,0.0,-0.049,42.8525,2.01,0.0,26.7,699.797,0.0,0.0,0.047,0.0,29.3063,22.0,0.0,813.366,0.0,102.830001831,0.0,0.0,-5.7,0.0,11.7,0.0,0.0,0.0,0.0,801.51,0.2175,1311.8,438.062,,0.0,0.0,0.0,448.67,0.0,158.04,0.0,0.0,19.647,0.0,,0.0,0.0,16.4,49.5026,-0.40592,-0.22601,0.0
2024-08-26 19:05:00,240.072,0.0,0.0,56.08,0.0,0.0,208.4,392.7,0.0,0.0,0.0,0.0,29.08,37.3725,0.0,0.0,608.797,0.0,0,0.0,949.799,0.0,15.841,0.0,0.0,0.0,-0.049,43.23,2.01,0.0,27.85,701.778,0.0,0.0,0.047,0.0,30.4875,21.0278,0.0,814.252,0.0,77.4499969482,0.0,0.0,-5.7,0.0,11.7,0.0,0.0,0.0,0.0,792.883,0.2175,1311.4,440.312,,0.0,0.0,0.0,450.95,0.0,158.04,0.0,0.0,20.675,0.0,,0.0,0.0,15.6,44.9987,-0.06766,-0.22349,0.0
2024-08-26 19:10:00,242.731,0.0,0.0,56.08,0.0,0.0,209.3,394.35,0.0,0.0,0.0,0.0,37.23,20.61,0.0,0.0,612.737,0.0,0,0.0,950.961,0.0,16.233,0.0,0.0,0.0,-0.049,43.29,2.01,0.0,30.3,704.648,0.0,0.0,0.047,0.0,31.1812,24.3415,0.0,813.626,0.0,59.4000015259,0.0,0.0,-5.9,0.0,11.7,0.0,0.0,0.0,0.0,795.588,0.2175,1327.9,442.75,,0.0,0.0,0.0,453.01,0.0,158.4,0.0,0.0,19.869,0.0,,0.0,0.0,14.0,1.32915,0.91652,-0.2353,0.0
2024-08-26 19:15:00,242.429,0.0,0.0,56.08,0.0,0.0,209.0,392.7,0.0,0.0,0.0,0.0,38.56,7.1325,0.0,0.0,610.785,0.0,0,0.0,890.545,0.0,16.016,0.0,0.0,0.0,-0.1,43.2175,0.0,0.0,32.12,705.085,0.0,0.0,-0.032,0.0,31.6687,25.5734,0.0,815.259,0.0,214.100006104,0.0,0.0,-5.7,0.0,11.7,0.0,0.0,0.0,0.0,788.487,0.2175,1283.5,442.188,,0.0,0.0,0.0,453.44,0.0,158.4,0.0,0.0,23.218,0.0,,0.0,0.0,12.4,0.64675,0.26668,-0.23283,0.0
2024-08-26 19:20:00,242.832,0.0,0.0,56.08,0.0,0.0,209.2,394.625,0.0,0.0,0.0,0.0,39.18,0.0,0.0,0.0,613.555,0.0,0,0.0,831.558,0.0,15.937,0.0,0.0,0.0,-0.1,43.165,0.0,0.0,31.51,696.507,0.0,0.0,-0.032,0.0,32.2687,29.4502,0.0,816.449,0.0,119.930000305,0.0,0.0,-5.9,0.0,11.7,0.0,0.0,0.0,0.0,793.845,0.2175,1285.4,441.812,,0.0,0.0,0.0,453.85,0.0,157.5,0.0,0.0,26.273,0.0,,0.0,0.0,11.3,16.0582,0.10518,-0.21182,0.0
2024-08-26 19:25:00,239.478,0.0,0.0,56.08,0.0,0.0,209.2,392.7,0.0,0.0,0.0,0.0,38.81,0.0,0.0,0.0,606.877,0.0,0,0.0,889.15,0.0,16.347,0.0,0.0,0.0,-0.1,42.95,0.0,0.0,31.27,703.322,0.0,0.0,-0.032,0.0,31.3688,25.3757,0.0,814.709,0.0,122.230003357,0.0,0.0,-6.0,0.0,11.7,0.0,0.0,0.0,0.0,794.729,0.2175,1282.6,439.937,,0.0,0.0,0.0,450.15,0.0,158.94,0.0,0.0,33.509,0.0,,0.0,0.0,10.6,-0.51657,-0.23806,-0.21965,0.0
2024-08-26 19:30:00,241.14,0.0,0.0,56.08,0.11178,0.0,209.4,392.15,0.0,0.0,0.0,0.0,39.56,0.0,0.0,0.0,605.885,0.0,0,0.0,842.358,0.0,16.323,0.0,0.0,0.0,-0.1,42.8825,0.0,0.0,31.85,668.006,0.0,0.0,-0.032,0.0,34.05,21.4241,0.0,815.182,0.0,220.979995728,0.0,0.0,-6.2,0.0,11.7,0.0,0.0,0.0,0.0,791.961,0.2175,1280.2,439.562,,0.0,0.0,0.0,445.04,0.0,156.51,0.0,0.0,35.358,0.0,,0.0,0.0,11.3,-1.43862,-0.82067,-0.22716,0.0
